Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income_Ratio,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C093,45,155497.53,362,Poor,633962.61,13.93,48,Personal,4.076994727826223,0,d12b8206-ede0-4951-9001-dc1cb45f28ca,Male,30.02,Deposit,2024-12-09,2024,12,P039,Loan Against Property,2024-11-25,2024,Monday,Viewed,8
C08,19,180893.25,655,Fair,697885.03,8.56,36,Mortgage,3.8579937615140425,0,19046ac5-e3de-4129-a5ed-cab5cc7ec394,Male,926.61,Deposit,2024-08-25,2024,8,P046,Child Education Fund,2024-08-31,2024,Saturday,Clicked,6
C049,27,56921.17,668,Fair,381392.61,10.87,36,Mortgage,6.70036490817037,0,43a425fe-93ed-4473-9c68-65244352df59,Male,1609.78,Deposit,2024-07-31,2024,7,P030,Agricultural Loan,2024-03-04,2024,Monday,Purchased,4
C066,67,142994.63,381,Poor,254923.63,6.49,48,Mortgage,1.782749673886355,0,9005577e-56dc-4116-9be2-52cb4b6e5827,Male,299.99,Withdrawal,2024-10-18,2024,10,P049,Auto Insurance,2024-02-01,2024,Thursday,Viewed,4
C02,39,166487.42,371,Poor,467817.4,7.06,24,Education,2.809926419665822,0,3ddf83c6-a7fc-43d3-bf9c-dec0f6f7426f,Male,448.38,Withdrawal,2024-11-10,2024,11,P050,Savings Account,2024-10-07,2024,Monday,Purchased,10
C03,33,154590.47,511,Poor,763453.21,11.02,48,Mortgage,4.9385528745724105,0,e5f743f1-329b-4167-9485-18882e344d44,Female,242.33,Withdrawal,2024-09-29,2024,9,P012,Mutual Fund,2024-08-09,2024,Friday,Viewed,8
C022,35,102260.53,822,Excellent,401115.95,8.75,12,Personal,3.9224904271472094,0,97d2b6c3-a1db-4170-80e6-d409a31a107c,Female,1106.35,Withdrawal,2023-12-25,2023,12,P048,Property Investment,2024-07-09,2024,Tuesday,Purchased,2
C02,34,67988.7,595,Fair,457507.39,9.77,48,Mortgage,6.7291680823430955,1,9dc0f17f-7e5a-467d-9bfd-b7510f6e69a2,Female,307.5,Withdrawal,2024-01-04,2024,1,P025,Medical Loan,2024-06-25,2024,Tuesday,Clicked,10
C091,29,153619.59,519,Poor,170570.15,9.91,12,Education,1.1103411355283528,0,4a48853a-dbff-4758-8107-578ecb41c831,Male,302.53,Deposit,2024-07-30,2024,7,P048,Property Investment,2024-05-16,2024,Thursday,Clicked,7
C017,41,70126.33,556,Poor,620655.67,8.89,12,Auto,8.85053688108304,0,4f878426-fd14-499f-9b4e-3077f45ce38d,Male,1385.78,Withdrawal,2024-09-04,2024,9,P041,Retirement Savings,2024-11-06,2024,Wednesday,Viewed,7
C086,22,99700.75,484,Poor,306115.01,8.29,60,Personal,3.070338086724523,0,06ca7734-2fd2-4c29-a70d-44fe3512795e,Female,1517.85,Deposit,2024-09-10,2024,9,P038,Recurring Deposit,2024-12-16,2024,Monday,Clicked,9
C043,59,112477.17,474,Poor,415707.83,7.31,24,Auto,3.695930738655676,0,aaa03b24-5435-468b-96e9-da67d1d96cad,Male,1078.71,Deposit,2024-03-10,2024,3,P036,International Investment,2024-09-05,2024,Thursday,Viewed,8
C08,52,72526.34,548,Poor,571499.53,6.31,48,Auto,7.879889292634925,0,40f75b45-e9cb-4beb-9e8d-a47482e4f57a,Female,1295.34,Withdrawal,2024-09-25,2024,9,P030,Agricultural Loan,2024-07-07,2024,Sunday,Viewed,6
C017,41,88198.7,436,Poor,654269.41,13.44,12,Mortgage,7.41812985905688,1,915d3d38-fb7a-4e76-8e33-72963edf83a7,Male,1076.75,Deposit,2024-08-07,2024,8,P05,Home Loan,2024-07-27,2024,Saturday,Clicked,7
C025,48,153386.45,620,Fair,610316.12,3.78,60,Business,3.978944163581594,0,e48e4b9d-0d00-4d34-bae0-14dd2acdf8da,Male,1125.12,Withdrawal,2024-10-26,2024,10,P09,Investment Fund,2024-11-09,2024,Saturday,Purchased,4
C02,69,37999.71,317,Poor,184666.51,14.19,24,Business,4.859682087047506,1,1941ef14-42b0-4891-a784-c6a533cb36be,Male,1556.31,Deposit,2024-05-01,2024,5,P035,Real Estate Investment,2024-01-05,2024,Friday,Purchased,10
C091,34,45006.08,379,Poor,922996.33,1.86,36,Mortgage,20.508258661940786,1,e2ecdd31-8a36-4b40-84ed-5ea63fb89498,Male,447.52,Withdrawal,2024-08-06,2024,8,P047,Healthcare Savings,2024-12-20,2024,Friday,Clicked,7
C062,22,182288.02,698,Good,149843.61,9.33,48,Auto,0.8220156760713073,0,bc99831f-9746-43b6-b7db-f5dcefd858cc,Female,1781.33,Withdrawal,2024-02-04,2024,2,P031,Technology Loan,2024-11-04,2024,Monday,Viewed,9
C059,30,111970.38,477,Poor,692868.55,12.7,48,Business,6.187962834456756,0,9ff862b4-e03b-49ca-9c20-3119b0ec4e28,Female,1925.28,Deposit,2024-01-25,2024,1,P02,Checking Account,2024-11-05,2024,Tuesday,Clicked,3
C084,19,52795.71,584,Fair,247376.25,5.53,36,Business,4.685536949877178,0,fb16b409-fbdc-4a1a-904c-215a4c729e05,Female,926.15,Withdrawal,2024-06-03,2024,6,P09,Investment Fund,2024-11-24,2024,Sunday,Purchased,5
C043,51,54305.34,725,Good,839881.61,1.75,60,Auto,15.465912007916717,0,5d91a37d-98e2-4718-9c3f-153208b35172,Male,1835.97,Deposit,2024-02-06,2024,2,P033,Wealth Management,2024-05-10,2024,Friday,Clicked,8
C019,52,24727.5,790,Excellent,253007.12,12.71,48,Mortgage,10.231811545849762,0,b21729cc-2039-4e3c-9b8f-773d4b1ddcaa,Female,1625.45,Withdrawal,2024-07-02,2024,7,P020,Gold Loan,2024-07-15,2024,Monday,Viewed,5
C098,63,109217.02,625,Fair,225225.35,3.18,60,Auto,2.0621817918123018,0,d18417af-1918-4c8c-9599-9fc01770f170,Male,1489.28,Withdrawal,2024-11-13,2024,11,P050,Savings Account,2024-03-06,2024,Wednesday,Clicked,6
C093,36,47394.93,573,Poor,255259.42,10.0,60,Education,5.385795906861768,0,5abb456d-436e-4b8e-bbfd-cceac0a225b9,Female,1523.1,Withdrawal,2024-01-19,2024,1,P044,Insurance Savings,2024-01-29,2024,Monday,Purchased,8
C048,18,180695.92,634,Fair,700875.32,3.54,60,Mortgage,3.8787556465026984,0,33e9da9d-d5be-48e2-ad6c-4f6a8a9d6791,Female,50.46,Deposit,2024-04-24,2024,4,P044,Insurance Savings,2024-10-23,2024,Wednesday,Clicked,5
C017,48,22189.93,532,Poor,186599.09,10.98,48,Business,8.409178848243325,1,2a44fcfc-4e13-46e5-9c1e-b0d29de08bce,Male,808.41,Withdrawal,2024-09-11,2024,9,P03,Credit Card,2024-04-30,2024,Tuesday,Purchased,7
C081,55,94505.52,811,Excellent,911508.52,4.14,12,Mortgage,9.645029412038577,0,52162d02-4a4a-4a06-a224-d0eaeb7d08a0,Male,17.17,Withdrawal,2024-07-01,2024,7,P013,Bond,2024-07-16,2024,Tuesday,Purchased,6
C09,25,68944.8,491,Poor,677607.23,9.6,48,Personal,9.828257243475939,0,22fa0d3f-8f14-4a83-9510-f19f149edf01,Female,1335.49,Withdrawal,2024-11-06,2024,11,P011,Insurance Policy,2024-11-02,2024,Saturday,Clicked,3
C034,60,105968.94,570,Poor,436964.58,7.46,12,Personal,4.123515626371274,0,f28abc61-6331-41d5-9dfc-c5fb230777c4,Female,677.5,Withdrawal,2024-08-24,2024,8,P040,Gold Investment,2024-11-20,2024,Wednesday,Purchased,10
C032,37,109675.4,421,Poor,709240.58,5.32,24,Business,6.4667243520424815,0,94314d7a-e303-430c-826d-d7e46307851d,Female,1474.29,Withdrawal,2024-10-30,2024,10,P031,Technology Loan,2024-07-16,2024,Tuesday,Purchased,9
C027,26,174691.71,459,Poor,850082.35,4.59,60,Personal,4.8661859798613225,0,9bc4d037-fffd-4235-a28e-5da4a093b299,Male,79.7,Deposit,2024-05-01,2024,5,P019,Home Improvement Loan,2024-05-03,2024,Friday,Clicked,8
C09,49,169984.06,781,Excellent,527667.51,2.44,36,Business,3.104217595461598,0,b1ddf7bc-83ef-483e-b8b9-62668d49c140,Female,963.81,Withdrawal,2024-01-16,2024,1,P01,Savings Account,2024-11-25,2024,Monday,Purchased,3
C049,43,114547.62,458,Poor,996098.81,1.06,36,Mortgage,8.69593632761641,0,d36dec58-e767-473a-a944-638df0b0636c,Male,1684.34,Withdrawal,2024-01-08,2024,1,P040,Gold Investment,2024-09-15,2024,Sunday,Clicked,4
C014,61,162021.54,748,Excellent,137055.03,12.09,36,Business,0.8459062295050398,0,d6db240f-7fad-4fef-8d0a-11980617e07c,Male,894.06,Deposit,2024-08-10,2024,8,P038,Recurring Deposit,2024-01-30,2024,Tuesday,Clicked,5
C054,34,22021.81,539,Poor,716658.34,4.53,48,Education,32.54311702807353,1,69032430-ec79-4596-914e-90cdac25b953,Male,411.63,Withdrawal,2024-11-14,2024,11,P023,Long-Term Loan,2024-02-16,2024,Friday,Viewed,1
C080,43,63177.02,496,Poor,234917.4,5.12,48,Auto,3.7183995066560596,0,d87d203b-50c0-4029-896b-43e9b9e7a20a,Male,117.78,Withdrawal,2024-04-06,2024,4,P040,Gold Investment,2024-05-01,2024,Wednesday,Clicked,4
C017,21,44073.64,514,Poor,888643.86,6.66,24,Business,20.162706325141286,1,9a3a624c-923d-4fc6-a572-6eb4fa8e6bfc,Male,272.26,Withdrawal,2024-03-12,2024,3,P036,International Investment,2024-04-04,2024,Thursday,Purchased,7
C083,67,38150.5,847,Excellent,211287.8,2.54,60,Mortgage,5.538270795926659,0,350a7226-e52b-4aa3-9473-c37d04f25aa9,Male,1477.6,Withdrawal,2024-01-22,2024,1,P023,Long-Term Loan,2024-01-28,2024,Sunday,Clicked,9
C068,22,110953.5,695,Good,634995.88,8.06,12,Personal,5.723081110555323,0,429ab054-9d57-4cf6-96ce-e94314be3a1e,Male,1433.87,Withdrawal,2024-01-03,2024,1,P031,Technology Loan,2024-01-05,2024,Friday,Viewed,10
C078,38,45031.35,461,Poor,381769.49,6.42,60,Personal,8.477860201837165,1,f78176cb-b219-4882-a1aa-c6889fb5a56a,Female,711.58,Withdrawal,2024-08-23,2024,8,P014,Certificate of Deposit,2024-04-27,2024,Saturday,Purchased,1
C054,40,172769.91,758,Excellent,449837.72,12.8,48,Auto,2.6036809303194057,0,490d049a-42a5-4171-b1c2-abe0b2279913,Female,217.92,Deposit,2024-07-14,2024,7,P07,Business Loan,2024-09-12,2024,Thursday,Viewed,1
C052,58,86968.03,702,Good,253315.29,9.42,12,Education,2.912740348378594,0,d67b5424-e6e9-484e-8f37-aee21c21fb1f,Female,1174.05,Deposit,2024-12-10,2024,12,P015,Home Equity Line,2024-08-05,2024,Monday,Purchased,10
C072,27,149034.21,684,Good,380448.25,1.08,60,Mortgage,2.552757853381449,0,a8f4c33d-4ca5-4d98-9198-b8b6b039b3e7,Male,1131.32,Withdrawal,2024-05-15,2024,5,P048,Property Investment,2024-04-11,2024,Thursday,Clicked,8
C078,56,182747.1,673,Good,546411.16,11.71,36,Education,2.989985395117077,0,3b856373-bf5c-4974-85f0-f966a8ffb4a7,Female,427.69,Deposit,2024-01-03,2024,1,P08,Student Loan,2024-04-17,2024,Wednesday,Clicked,1
C053,38,158091.89,833,Excellent,650474.51,4.67,48,Business,4.114534338225699,0,8d0581f9-3a1f-4ac1-92ba-8f7082376289,Female,1046.9,Deposit,2024-06-08,2024,6,P024,Travel Loan,2024-08-25,2024,Sunday,Viewed,5
C045,58,125453.5,630,Fair,725325.09,10.65,48,Personal,5.78162498455603,0,8be96c70-66c4-423b-b9b1-f0fb30753940,Female,717.28,Withdrawal,2024-11-02,2024,11,P033,Wealth Management,2023-12-23,2023,Saturday,Clicked,4
C058,57,139348.9,739,Good,713980.28,9.5,12,Auto,5.123687951609234,0,95d7d274-bef2-43d4-a809-fbf5108acbda,Male,341.62,Withdrawal,2024-05-31,2024,5,P014,Certificate of Deposit,2024-11-21,2024,Thursday,Viewed,3
C058,25,137973.81,477,Poor,751968.45,2.89,48,Education,5.450081069733451,0,7f6cce95-07f6-4533-99e5-0bc3b2596946,Male,1480.45,Deposit,2024-03-17,2024,3,P018,Auto Refinance,2024-11-08,2024,Friday,Clicked,3
C022,32,151292.8,527,Poor,819325.87,11.34,48,Personal,5.415498093762559,0,b53cd9b5-4e05-4ad2-b102-8fccae9e82e3,Male,1025.13,Withdrawal,2024-03-22,2024,3,P01,Savings Account,2024-03-26,2024,Tuesday,Purchased,2
C094,48,53022.12,768,Excellent,248384.67,3.11,36,Auto,4.6845480716350085,0,c69760ff-efe0-4374-9dee-bd9928f5774a,Male,736.26,Withdrawal,2024-04-23,2024,4,P021,Cash Credit,2024-10-19,2024,Saturday,Clicked,7
C072,69,112978.84,323,Poor,992657.48,10.96,36,Mortgage,8.78622474792625,1,39e432f2-bf7c-4a31-900e-7d5fb12966ff,Male,149.27,Withdrawal,2024-10-01,2024,10,P012,Mutual Fund,2024-02-21,2024,Wednesday,Viewed,8
C072,51,152415.44,305,Poor,182471.21,9.69,48,Mortgage,1.197196360158787,0,16506ac2-0569-4537-b106-f2558b8ccb5d,Female,175.58,Withdrawal,2024-01-02,2024,1,P016,Mortgage Refinance,2024-06-20,2024,Thursday,Purchased,8
C096,29,154827.74,802,Excellent,122716.25,9.94,24,Auto,0.7925986002249985,0,a56fc136-9ebd-4744-b2b5-6837bf4930ee,Male,264.74,Deposit,2024-03-27,2024,3,P03,Credit Card,2024-03-11,2024,Monday,Viewed,6
C034,30,192514.46,761,Excellent,537904.16,11.05,60,Business,2.7940974407844483,0,88b27199-84a2-4b4e-85b6-f53dbc966afd,Male,1462.09,Withdrawal,2024-02-14,2024,2,P044,Insurance Savings,2024-12-06,2024,Friday,Viewed,10
C081,30,132086.52,501,Poor,170734.28,12.61,48,Auto,1.292594278356338,0,154958e3-8eba-47b6-8283-6c79dfe7f84f,Male,1312.42,Deposit,2024-05-08,2024,5,P014,Certificate of Deposit,2024-12-01,2024,Sunday,Viewed,6
C040,21,128129.18,467,Poor,785781.32,5.03,24,Personal,6.13272729912109,0,7de127a7-e0dd-409d-a6fb-417221f80529,Female,504.84,Withdrawal,2024-09-07,2024,9,P037,Fixed Deposit,2024-04-10,2024,Wednesday,Clicked,4
C098,57,85038.85,470,Poor,357686.5,12.71,12,Business,4.206154010784482,0,eb0fde6b-fe2d-4eda-a38b-c04ca964b09a,Female,400.92,Deposit,2023-12-28,2023,12,P030,Agricultural Loan,2024-01-23,2024,Tuesday,Purchased,6
C014,39,89047.03,806,Excellent,719819.27,7.5,36,Mortgage,8.083585381792071,0,41d3a80f-e3db-4a70-8190-6f214391307e,Female,796.93,Withdrawal,2024-02-27,2024,2,P025,Medical Loan,2024-01-04,2024,Thursday,Purchased,5
C045,45,115648.98,523,Poor,348372.1,14.9,60,Personal,3.0123231523529217,0,8c2e32f8-9ff7-4707-b2ed-b281c4564f78,Female,1138.84,Withdrawal,2024-11-14,2024,11,P08,Student Loan,2024-08-18,2024,Sunday,Clicked,4
C048,36,61273.2,750,Excellent,774386.11,4.23,36,Education,12.638251470463432,0,dc34931e-1f47-4db1-a995-5fd8996547a9,Male,1681.88,Withdrawal,2024-04-13,2024,4,P017,Business Credit Line,2024-09-30,2024,Monday,Viewed,5
C07,39,117735.13,551,Poor,832842.44,8.34,48,Personal,7.073865209135115,0,3c175fd7-9c40-49dc-a6d4-eb0d4794118f,Female,486.99,Deposit,2024-05-17,2024,5,P015,Home Equity Line,2023-12-29,2023,Friday,Viewed,10
C046,56,165959.35,771,Excellent,125462.08,6.2,48,Business,0.7559807868613609,0,0a0af40c-ce09-4ee4-8208-6426a60cc72d,Female,206.13,Deposit,2024-12-11,2024,12,P048,Property Investment,2024-03-28,2024,Thursday,Purchased,7
C039,70,196969.54,409,Poor,589107.47,3.76,24,Auto,2.99085569271269,0,6761ab30-b7a3-48f6-b49a-36b5a0f37532,Male,677.15,Deposit,2024-04-02,2024,4,P020,Gold Loan,2024-06-05,2024,Wednesday,Clicked,5
C01,18,49329.69,526,Poor,679266.77,4.98,48,Mortgage,13.769937942038558,0,8ac26d9e-5c01-422b-aaf1-9574e6bb1de0,Male,1205.79,Withdrawal,2024-03-16,2024,3,P01,Savings Account,2024-01-05,2024,Friday,Clicked,10
C028,38,88466.26,305,Poor,153745.04,10.34,12,Auto,1.7378946504577002,1,8a3c8f5d-a1b0-4f1c-9c49-9befa766db19,Male,925.19,Deposit,2023-12-24,2023,12,P049,Auto Insurance,2024-10-10,2024,Thursday,Purchased,10
C056,59,124004.01,797,Excellent,567149.55,12.22,24,Mortgage,4.573638787971454,0,b4ae5422-6543-488f-98ac-aba0179c1946,Female,747.7,Withdrawal,2024-01-04,2024,1,P02,Checking Account,2024-02-24,2024,Saturday,Viewed,9
C047,25,93019.21,310,Poor,463159.21,7.2,36,Auto,4.979178064401966,0,0bdf1c6c-7380-4f64-b4c0-959bae7c664e,Male,1364.16,Withdrawal,2024-12-01,2024,12,P030,Agricultural Loan,2024-02-05,2024,Monday,Viewed,8
C066,26,185148.88,814,Excellent,171113.79,3.88,48,Business,0.9241956527093224,0,b025ce95-867c-48b8-befe-13b0e7050e1c,Male,443.32,Deposit,2024-10-02,2024,10,P01,Savings Account,2024-12-18,2024,Wednesday,Clicked,4
C091,33,107426.04,783,Excellent,125230.3,8.12,24,Mortgage,1.165735048969505,0,b8ae524d-753e-4141-b973-8c599e64291b,Male,367.69,Withdrawal,2024-03-19,2024,3,P011,Insurance Policy,2024-03-30,2024,Saturday,Viewed,7
C073,49,172001.18,672,Good,989210.4,8.87,36,Business,5.751183800018117,0,4cc6a62d-d156-45c3-9f35-98eb518de758,Male,633.9,Withdrawal,2024-06-02,2024,6,P035,Real Estate Investment,2024-11-17,2024,Sunday,Purchased,6
C058,68,193201.47,324,Poor,752853.06,13.14,12,Auto,3.8967253199471,0,0ca8e889-942f-4501-ada5-236912402ae3,Female,1579.62,Deposit,2024-08-16,2024,8,P028,Debt Consolidation Loan,2024-04-14,2024,Sunday,Purchased,3
C095,41,136264.08,470,Poor,762655.33,11.21,36,Education,5.596891932195191,0,c8b359b3-601f-46ed-96fa-6eddfd9e12cc,Female,94.99,Withdrawal,2024-07-20,2024,7,P039,Loan Against Property,2024-07-30,2024,Tuesday,Purchased,9
C080,33,140845.0,378,Poor,145960.29,1.23,12,Auto,1.0363185771592887,0,a5f25d96-1a0e-424a-a611-70f1043f58f5,Female,71.54,Deposit,2024-02-12,2024,2,P042,High-Yield Savings Account,2024-04-30,2024,Tuesday,Clicked,4
C078,20,163364.29,324,Poor,303332.32,14.89,24,Mortgage,1.8567847355134957,0,275e221b-33f4-4b1d-918e-31029392fb39,Male,1444.27,Withdrawal,2024-12-13,2024,12,P017,Business Credit Line,2024-07-26,2024,Friday,Clicked,1
C039,57,149193.04,406,Poor,130942.86,3.38,12,Education,0.8776740523552573,1,19f283a7-1c83-46b1-9146-204ecbf65f72,Male,1923.8,Deposit,2024-08-17,2024,8,P036,International Investment,2024-10-27,2024,Sunday,Viewed,5
C083,50,21552.47,566,Poor,870576.52,10.55,60,Personal,40.3933525948534,1,2b449db7-8385-4d08-845e-697ca96d5f04,Female,845.62,Withdrawal,2024-06-22,2024,6,P04,Personal Loan,2024-11-10,2024,Sunday,Purchased,9
C026,55,39969.21,500,Poor,859750.55,9.68,48,Personal,21.510321319835946,0,0aed3b27-8fa5-4400-89bb-45b70ace1a34,Female,1803.04,Withdrawal,2024-09-15,2024,9,P039,Loan Against Property,2024-05-13,2024,Monday,Purchased,10
C028,38,99920.14,439,Poor,328706.93,6.9,24,Personal,3.2896964515862366,0,fe9c893e-5424-4a97-85a8-f2d0779e89b8,Female,51.05,Deposit,2024-12-18,2024,12,P026,Emergency Loan,2024-11-13,2024,Wednesday,Purchased,10
C066,27,63518.86,622,Fair,129622.18,1.4,12,Mortgage,2.0406880728023142,0,51f2888a-33c4-4cf7-9752-18a0607d6823,Male,1534.67,Withdrawal,2024-07-10,2024,7,P046,Child Education Fund,2024-07-30,2024,Tuesday,Clicked,4
C01,49,55554.89,568,Poor,728181.77,12.12,48,Auto,13.107428886998067,0,521f8942-adbb-4839-9c9e-b3a43b991661,Male,59.32,Deposit,2024-08-25,2024,8,P041,Retirement Savings,2024-10-28,2024,Monday,Purchased,10
C068,64,153941.44,546,Poor,140477.02,11.59,12,Mortgage,0.9125354420486127,0,21c0b6a5-1277-4880-a583-f9a0232f54c7,Female,281.42,Withdrawal,2024-03-17,2024,3,P022,Short-Term Loan,2024-06-16,2024,Sunday,Purchased,10
C090,31,43474.4,720,Good,683777.44,9.85,60,Business,15.728277791067844,1,beeedd38-c13c-402f-8a51-5230f68ea5ad,Female,409.91,Withdrawal,2024-12-05,2024,12,P011,Insurance Policy,2024-04-24,2024,Wednesday,Purchased,6
C093,55,169990.57,473,Poor,685192.3,14.09,24,Education,4.030766530166938,1,5902eaa5-7d98-456e-a8f6-e4fc509a2788,Female,231.67,Deposit,2024-04-30,2024,4,P014,Certificate of Deposit,2024-04-08,2024,Monday,Viewed,8
C054,49,184627.71,333,Poor,907122.26,4.09,12,Auto,4.913250887420962,0,d67d4c27-fa32-4f23-82f3-1f6e57a6a78b,Female,1807.38,Withdrawal,2024-12-06,2024,12,P047,Healthcare Savings,2024-05-04,2024,Saturday,Clicked,1
C067,63,95588.28,649,Fair,957583.09,11.7,24,Business,10.017787640911626,0,d509acf1-4552-4af4-98c3-d317118e3f43,Male,1485.27,Deposit,2024-07-01,2024,7,P026,Emergency Loan,2024-12-03,2024,Tuesday,Viewed,1
C022,33,122906.21,709,Good,452904.47,11.78,36,Business,3.6849600195140666,0,02d10842-b243-4a66-9fed-3eb28c545372,Female,1760.98,Withdrawal,2024-03-04,2024,3,P040,Gold Investment,2024-01-05,2024,Friday,Viewed,2
C052,40,80697.85,843,Excellent,646854.44,11.03,60,Business,8.015758040641726,0,9cd7e221-88cb-43f5-bc0f-c1613e73fc06,Female,1755.48,Withdrawal,2024-02-27,2024,2,P050,Savings Account,2024-03-14,2024,Thursday,Purchased,10
C091,37,89279.0,526,Poor,748019.43,11.12,48,Business,8.37844767526518,0,f17c2144-2a31-49b8-9b05-e5162766bf27,Female,1657.42,Withdrawal,2024-10-31,2024,10,P024,Travel Loan,2024-02-29,2024,Thursday,Viewed,7
C030,45,192961.19,595,Fair,560307.03,9.93,12,Mortgage,2.9037291384863453,0,59bf102c-1ddc-4d99-986f-363399b9c0e5,Female,1179.92,Deposit,2024-02-03,2024,2,P017,Business Credit Line,2024-07-04,2024,Thursday,Viewed,2
C087,28,90698.1,530,Poor,851986.89,9.69,48,Mortgage,9.393657529760821,0,a82a9e0d-9f72-47f8-88c0-bfd11d9601e3,Female,1667.85,Deposit,2024-10-31,2024,10,P030,Agricultural Loan,2024-02-12,2024,Monday,Viewed,1
C035,29,128365.61,639,Fair,639671.0,14.59,12,Personal,4.983196044485746,0,fd61cc9e-2c4d-46da-9496-53524bd3ca82,Male,365.38,Deposit,2024-11-10,2024,11,P018,Auto Refinance,2024-08-28,2024,Wednesday,Purchased,6
C010,20,74280.28,506,Poor,416035.46,6.03,48,Auto,5.6008870725850795,1,293d56a9-8d30-451f-afea-3cef88326fa6,Female,1674.01,Deposit,2024-03-01,2024,3,P01,Savings Account,2024-07-08,2024,Monday,Clicked,1
C047,54,37140.26,782,Excellent,587765.46,3.56,12,Mortgage,15.825561264245321,0,60bf1628-810c-4483-b847-4832bd620210,Male,228.63,Withdrawal,2024-06-02,2024,6,P045,Pension Plan,2024-07-26,2024,Friday,Clicked,8
C069,65,65658.64,839,Excellent,405742.12,2.71,60,Business,6.179569360559403,0,828da3ba-1f6a-4d3a-9d02-8d290bbf7107,Male,324.21,Withdrawal,2024-05-20,2024,5,P01,Savings Account,2024-11-22,2024,Friday,Purchased,2
C022,41,107839.93,686,Good,437665.49,14.86,24,Mortgage,4.0584734244541885,0,f44f1831-53f3-45ee-9326-669b0d46ee11,Male,1191.82,Deposit,2024-03-10,2024,3,P012,Mutual Fund,2024-06-16,2024,Sunday,Purchased,2
C025,22,147628.75,495,Poor,909758.41,7.48,60,Auto,6.16247451800547,0,1d11abde-3c24-4f9c-9e2f-2a3679f821d2,Female,85.1,Withdrawal,2024-04-23,2024,4,P043,Money Market Account,2024-03-25,2024,Monday,Viewed,4
C011,65,77036.06,317,Poor,197825.66,12.92,36,Personal,2.5679618090540974,0,1bf54e03-0175-4039-9b20-37271c71c919,Male,1658.83,Deposit,2024-08-22,2024,8,P011,Insurance Policy,2024-09-27,2024,Friday,Clicked,1
C059,19,83210.29,410,Poor,869218.94,4.43,12,Personal,10.446051083345582,1,b710c126-afdd-4fc2-8d4a-fc9810c6403b,Female,219.8,Withdrawal,2024-01-07,2024,1,P033,Wealth Management,2024-05-15,2024,Wednesday,Viewed,3
C013,54,49297.64,352,Poor,695813.48,13.67,60,Business,14.114539357259293,1,0ab5946a-992c-4e0e-b99e-e64e36f925cb,Female,945.76,Deposit,2024-07-22,2024,7,P016,Mortgage Refinance,2024-08-30,2024,Friday,Clicked,4
C068,69,191822.52,609,Fair,396633.68,12.64,36,Mortgage,2.0677117577227118,0,34d7a57f-f65b-4e47-8996-d07b63b0a8c6,Male,1924.05,Withdrawal,2024-10-27,2024,10,P024,Travel Loan,2023-12-22,2023,Friday,Purchased,10
C044,68,189719.71,442,Poor,288907.85,7.17,60,Personal,1.5228141029732756,0,71bda741-263a-4456-a828-13758e84eea5,Female,927.23,Withdrawal,2024-05-30,2024,5,P026,Emergency Loan,2024-11-26,2024,Tuesday,Viewed,9
C082,32,87532.35,345,Poor,296918.94,5.91,60,Education,3.3921052045329523,0,211ad4ad-69a7-4abc-8e44-ba26e75eff6d,Female,1006.52,Deposit,2024-09-24,2024,9,P021,Cash Credit,2024-08-18,2024,Sunday,Purchased,6
C085,34,139998.82,457,Poor,447508.49,11.35,60,Personal,3.1965161563504605,0,40e17470-695c-4bb7-a514-159e802124b4,Male,561.98,Withdrawal,2024-03-01,2024,3,P041,Retirement Savings,2024-07-08,2024,Monday,Clicked,9
C052,33,119213.77,830,Excellent,121088.15,14.32,48,Mortgage,1.0157228481240044,0,a3c1486c-738a-4315-8608-c08719f474f0,Female,1367.74,Withdrawal,2024-03-18,2024,3,P07,Business Loan,2024-02-28,2024,Wednesday,Purchased,10
C069,66,54456.08,531,Poor,241321.65,5.77,24,Auto,4.4314913963693305,0,a11fec5d-463a-4d1c-829b-2794e3ac1874,Male,1851.38,Deposit,2024-10-13,2024,10,P019,Home Improvement Loan,2024-02-22,2024,Thursday,Clicked,2
C02,52,173531.22,649,Fair,928701.35,12.93,60,Mortgage,5.351782520747563,0,fc298e5b-d5ac-4aeb-a52a-a819ac748f9d,Male,1749.65,Withdrawal,2024-08-01,2024,8,P047,Healthcare Savings,2024-08-13,2024,Tuesday,Purchased,10
C081,50,39747.33,446,Poor,727960.51,7.91,48,Education,18.314702144772994,1,3dcca44f-f424-4fac-bf92-d79a5155f658,Female,867.59,Deposit,2024-08-20,2024,8,P041,Retirement Savings,2024-12-12,2024,Thursday,Clicked,6
